Resort ID,NameResort
1952,an-der-kniebreche-steinbach-hallenberg
1953,andreasberg-auerbacherzg
1954,antoni-fridingen-an-der-donau
1955,arft
1956,argental-weitnau
1957,arnsberg
1958,ascher-rauth-fuchstal
1959,au-webergletscher-bad-feilnbach
1960,auerberg-bernbeuren
1961,auf-der-rose-altenau
1962,awengen-eberhardzell
1963,bad-wildbad
1964,baerenstein
1965,balsberg-unterwoessen
1966,barmsee-kruen
1967,battenhausen-am-hohen-lohr
1968,beerfelden
1969,beiningen-blaubeuren
1970,beiwald-upfingen-st-johann
1971,beli-bor-tara
1972,benneckenstein
1973,benzeck-blindau-reit-im-winkl
1974,bergbrunnenlift-gersbach
1975,berger-hoehe-wangen-im-allgaeu
1976,berghalde-penzberg
1977,berglandlift-lackenhaeuser-neureichenau
1978,bergwiese-schwarzenbach-am-wald
1979,bermsgruen-schwarzenberg
1980,bidingen
1981,birkach-herrieden
1982,birkholzlift-heinersreuth-presseck
1983,bitz
1984,blasienberg-kirchheim-am-ries
1985,bleiche-beuren
1986,blockhaus-reichshof
1987,blomberg-bad-toelzwackersberg
1988,bocksberg-hahnenklee
1989,boebrach-bernried
1990,boettental-mehrstetten
1991,boettingen
1992,bohl-strassberg
1993,borgloh-hilter-uphoefen
1994,breckerfeld-epscheid
1995,bregtalliftstaatsberg-furtwangen
1996,breitenberghochalpe-pfronten
1997,breitnau
1998,brenden-uehlingen-birkendorf
1999,brennberglift-etzelwang
2000,brigachlift-oberkirnach-st-georgen
2001,bromberg-alm-boebing
2002,bromskirchen-am-hohen-stein
2003,brotjacklriegel
2004,buchberg
2005,buchberg-sebnitz
2006,buchenberg-buching-halblech
2007,buchschirmhang-hilders
2008,buehlberg-guetenbach
2009,bueschergrund-freudenberg
2010,bungsberg
2011,burgbernheim
2012,burgbuehl-obernheim
2013,buron-wertach
2014,buschberg-vorwerk-lengefeld
2015,butzberg-wunsiedel
2016,collenberg-halver
2017,cronhuette
2018,cursdorf
2019,daaden
2020,dammkar-mittenwald
2021,darmstaedter-huette
2022,datenberg-bad-tabarz
2023,deesbach
2024,deilingen
2025,dickeloch-winterlingen
2026,dobellifts-schoenwald-im-schwarzwald
2027,doebrastoecken-schwarzenbach-am-waldnaila
2028,doellberg-suhl
2029,doernholtshausen
2030,dolberglift-saalhausen
2031,dollberg-zueschneuhuetten
2032,dossenheim
2033,dottingen-muensingen
2034,draisendorf
2035,duedinghausen-medebach
2036,duerbheim
2037,duerre-fichte-siegmundsburg
2038,ebersdorf-saldenburg
2039,ebingen-albstadt
2040,eck-riedelstein-arrach
2041,eibenstock
2042,eichberg-groeden-brandenburg
2043,eichholzkopf
2044,eisenbach
2045,eisenberg-neuenstein
2046,eisenhuettenstadt
2047,eismecke-ramsbeck
2048,elkeringhausen
2049,ellegglifte-faistenoy-oy-mittelberg
2050,englaenderlifts-jakobsthal
2051,engstingen
2052,entenberg
2053,enzkloesterle
2054,erbendorf-pfaben
2055,erbeskopf-thalfang
2056,erlenberg-thurmansbang
2057,ernstberg-daun
2058,erpfingen-sonnenbuehl
2059,ersteberg-masserberg
2060,eschenberg-niedersfeld
2061,eschenbuckel-betzweiler
2062,eschenfelden-hirschbach
2063,eulenloch-langenbrand-schoemberg
2064,eversberg-meschede
2065,fahrenberg-vohenstrauss
2066,falken
2067,falkenstein
2068,fallbachhang-oberhof
2069,farnsberg
2070,felderhalde-isny
2071,fischbach-schluchsee
2072,fischbach-ummendorf
2073,fluckenlift-maierhoefen
2074,forstwald-neuschoenau
2075,fort-fun-winterwelt-bestwig
2076,frankenlift-wurzbach
2077,frauenau
2078,frauensteinlift-oberkalbach
2079,frauenzell-brennberg
2080,friedenweiler
2081,friedrichsdorf-eberbach
2082,froettmaninger-berg-munich
2083,fuerstberg-eppenschlag
2084,gagraslift-steingaden
2085,gaistaltalwiese-bad-herrenalb
2086,galgenberg-marienberg
2087,gehrenlift-bischofsgruen
2088,geiersberg-hauzenberg
2089,geising
2090,genkingen-sonnenbuehl
2091,gerichtsberg-gelenau
2092,geyersberg-freyung
2093,giller-hilchenbach-luetzel
2094,glasberg-zwiesel
2095,glonn
2096,goellsdorf-rottweil
2097,goettersberg-tittling
2098,gohrersberg-kreuzthal
2099,goldlauter-suhl
2100,grafenau
2101,grainet-haidel
2102,greifenstein
2103,greuth-gerstetten
2104,grossbuechlberg-mitterteich
2105,grosser-feldberg-oberreifenberg-schmitten
2106,grosserlach
2107,gruenbach
2108,gruensteinlift-schoenau-am-koenigssee
2109,gruentenlifte-kranzegg-rettenberg
2110,gschwend
2111,guettersbach
2112,gutachhalde-lenzkirch-kappel
2113,hachenburg
2114,haenscheberg-neusalza-spremberg
2115,haeusern
2116,hahn-reichshof
2117,halblech
2118,haldenkoepfle
2119,harbecke
2120,hardenbergmoellsiepen-meinerzhagen
2121,hart-nusplingen
2122,hartenrod
2123,hasenhorn-todtnau
2124,hasenleite-ortlesbrunn
2125,hasselkopf-braunlage
2126,hasslach-teuschnitz
2127,hattingen
2128,hatzesberg-ruderting
2129,hausen-ob-verena-hohenkarpfen
2130,heibek-bad-lauterberg
2131,heidersdorf
2132,heigenbruecken
2133,heindlmuehle-wegscheid
2134,hennenstein-trochtelfingen
2135,herchenhainer-hoehe
2136,herrenschwand
2137,herrischried
2138,herzogsreut-hinterschmiding
2139,herzogstand-walchensee
2140,hesel-zainingen-roemerstein
2141,hesselbacher-gletscher-bad-laasphe
2142,hesseneck-schoellenbach
2143,heubach-masserberg
2144,heumoederntal-treuchtlingen
2145,hirschbergarena-wickenrode-helsa
2146,hirschkopf-carlsfeld
2147,hirtstein
2148,hirzenhain
2149,hochberg-heidenheim-an-der-brenz
2150,hochfelln-bergen
2151,hochgrat-oberstaufen
2152,hochkopf
2153,hochplatte-marquartstein
2154,hochproeller
2155,hochschwarzeck-ramsau-bei-berchtesgaden
2156,hochsolling
2157,hochstraesslifts-oberreute
2158,hoehn-schoenberg
2159,hoellkopf-driedorf
2160,hoellkreuz-hoellhoehe-neukirchen-b-hl-blut
2161,hoellzachersbuk-sulzbuerg-muehlhausen
2162,hofeck-hof-bernau-im-schwarzwald
2163,hohe-acht-jammelshofen-kaltenborn
2164,hohe-geba-traebes-stepfershausen
2165,hohe-lied-gellinghausen-schmallenberg
2166,hohenberg-rosenberg
2167,hohenbogen-neukirchen-bei-hl-blut
2168,hohenfurch
2169,hohensolms
2170,hohenstein
2171,hoher-meissner-eschwegehessisch-lichtenau
2172,hoherodskopf-breungeshainer-hangrennwiese
2173,hohes-gras-kassel
2174,holthausen-schmallenberg
2175,holzelfingen-lichtenstein-wintersport-arena
2176,holzhau
2177,holzhausen
2178,holzhausen-externsteine-horn-bad-meinberg
2179,hombergziegenhelle-snow-world-zueschen
2180,hornlift-froehnd
2181,huehnerfarm-ehrenfriedersdorf
2182,hundsbach
2183,ibach
2184,iberg-riedholz-maierhoefen
2185,idealhanglift-niederdorf-obermaiselstein
2186,ilgenlift-steingaden
2187,ilmenau
2188,im-breiten-tal-schwabsoien
2189,im-christseifen-wingeshausen-bad-berleburg
2190,im-gelltal-waldkappel
2191,im-lehen-hoechenschwand
2192,inselsberg-bad-tabarz
2193,jachenau-muehle
2194,jaegerstrasse-klingenthal
2195,johannisberg-freudenberg
2196,johannisstein-hain-oybin
2197,jonsdorf
2198,jusi-kohlberg
2199,juxkopf-spiegelberg
2200,kadernberg-schoenberg
2201,kaeppele-wittendorf-lossburg
2202,kaisersbach
2203,kalte-herberge-urach
2204,kalteck-achslach
2205,kanapee-muehlheim-an-der-donau
2206,kandel
2207,kandelblick
2208,karsee-wangen-im-allgaeu
2209,katzenhalde-queidersbach
2210,katzenkopf-walchensee
2211,kegelberg-erlbach
2212,keilhauer-berg-nabburg
2213,kerschbaumlift-grattersdorf
2214,kesselberg-oberkirnach-st-georgen
2215,kessellifts-inzell
2216,kesselrain-heidelstein
2217,kirchdorfer-huegel-bad-woerishofen
2218,kirgel-gaildorf
2219,klaushang-gornsdorf
2220,kleingladenbach
2221,kniebis
2222,knoten-oberrodrennerod
2223,koedellift-nordhalben
2224,koenigswalde
2225,kohlberglift-neuenrade
2226,kohlhof-heidelberg
2227,kollerlift-bischofswiesen
2228,kolmberg-neuhof-an-der-zenn
2229,kornberg
2230,kraimoos-bernau-am-chiemsee
2231,kramelskopf-steinbach
2232,kranzberg-mittenwald
2233,kreenheitstetten
2234,kreuthlift-bad-oberdorf
2235,kreuzbachthallift-kreuzthal
2236,kreuzberg-bischofsheim-an-der-rhoen
2237,kreuzmoeslberg-berg
2238,kreuzweg-neuenweg-hinterheubronn
2239,kuhberglifte-lenzkirch-saig
2240,laber-oberammergau
2241,laichingen
2242,laiernberg-hettingen
2243,landerzhofen-greding
2244,landsberied
2245,langenau-tettau
2246,langenberg-geiselwind
2247,langewiese-hoehenhang
2248,langmattlift-aftersteg-todtnau
2249,laubendorf
2250,laubenthal
2251,lauenhain-ludwigsstadt
2252,lausche-waltersdorf
2253,lautlingen-albstadt
2254,lechbruck-am-see
2255,leinzell
2256,lettenberg-neuffen
2257,lichtenfels-lahm
2258,lindauer-hang-schoensee
2259,lochwiesen-tiefenbach
2260,loeffelberg-herold-thum
2261,loeffingen-dittishausen
2262,loessnitz
2263,lohwaldhaeng-lindberg
2264,ludwigsstadt
2265,luggi-leitner-lifts-scheidegg
2266,maelzerberg-schirgiswalde
2267,maeuseberg-daun
2268,maiergschwendt-ruhpolding
2269,markersbach
2270,marmecke
2271,matthias-schmidt-berg-st-andreasberg
2272,mauersberg-grossrueckerswalde
2273,mauertal-soehnstetten
2274,mautgrube-oberau-berchtesgaden
2275,mauth
2276,menzenschwand-st-blasien-spiesshorn
2277,mertenberg-schnaittenbach
2278,mittagbahn-immenstadt
2279,moenchswald-mitteleschenbach
2280,monte-kienader-bergkirchen
2281,monte-sperlasso-velburg
2282,monte-voggo-voggenthal-neumarkt-idopf
2283,moosbach
2284,morsbach-springe
2285,muehlleiten-klingenthal
2286,muehlwiese-lerbach-osterode
2287,muenstertal-wieden
2288,muggenbrunn
2289,muggendorf
2290,neue-aecker-dobel
2291,neuhaus-am-rennweg
2292,neuhausen-ob-eck
2293,neukirchen-am-teisenberg-teisendorf
2294,neukirchen-lautertal
2295,neusatz-bad-herrenalb
2296,nordenau-schmallenberg
2297,nordhellenlift-silbach
2298,notschrei
2299,nuestenbach-mosbach
2300,oberau-berchtesgaden
2301,oberbaerenburg
2302,oberberg-weiler-simmerberg
2303,oberbeuren-kaufbeuren
2304,oberer-schlossberg-oberkirnach-st-georgen
2305,oberfrauenwald-waldkirchen
2306,oberhoell-theisseil
2307,oberhundem-kirchhundem
2308,oberliezheim-bissingen
2309,oberndorf-jossgrund
2310,obersalzberg
2311,oberstocken-tieringen
2312,oberweissbach
2313,oberwilhams-missen-wilhams
2314,ochsenkamp-bad-fredeburg-schmallenberg
2315,ochsenstall
2316,ochsenwang
2317,oedengrub-kemnath-bei-fuhrnschwarzenfeld
2318,oetzlifte-rabenkopf-kochel-am-see
2319,ostenberg-grevenstein
2320,panoramalifte-hopfen
2321,pappenheimer-berg-ernstthal-lauscha
2322,partenstein
2323,paulusberg-sehmatal-neudorf
2324,pechberg-oberreifenberg-schmitten
2325,perlesreut
2326,petersthal-oy-mittelberg
2327,pfannilift-neuhaus-schliersee
2328,pfeffingen-albstadt
2329,pfronten-steinach
2330,philippsreut
2331,plauberg-falkenau
2332,pobershau-marienberg
2333,poehla-schwarzenberg
2334,poehlberg-annaberg-buchholz
2335,poehlberg-geyersdorf
2336,pommernlift-inzell
2337,pressath-wollau
2338,rabenberg-breitenbrunn
2339,rabenstein-zwiesel
2340,raffelmoos-elbach-fischbachau
2341,ramensteinhang-nattheim
2342,rankenlift
2343,rathauslifte-braunlage
2344,raupennesthang-altenberg
2345,rauschenbachmuehle-arnsfeld
2346,ravensberg-bad-sachsa
2347,rehefeld-zaunhaus
2348,reicheltberg-kurort-seiffen
2349,reichenberg-sankt-oswald-riedlhuette
2350,reichshof-schemmerhausen
2351,reinerzau
2352,reinwarzhofen-thalmaessing
2353,renninger-hang-rudolfsberg
2354,richterbichl-rottenbuch
2355,rieder-weiher-dollnstein
2356,riedlberg-drachselsried
2357,rimberg-schmallenberg
2358,rindersteige-donzdorf
2359,roemerlift-buchenberg
2360,roessle-lift-schoenwald-im-schwarzwald
2361,roethenhang-neuschleichach-oberaurach
2362,rohrhardsberg-schonach
2363,ronsberg
2364,rosenberg-klosterreichenbach-baiersbronn
2365,rossfeld-berchtesgaden-oberau
2366,rosts-wiesen-augustusburg
2367,roter-buehl-neufra
2368,rothaus-grafenhausen
2369,rothenberg-schnaittach
2370,rother-bergski-ranch-driedorf
2371,rotterhang-schellerhau
2372,ruchtal-onstmettingen-albstadt
2373,rudletzholzer-hang-heideck
2374,rueckershausen
2375,rugiswalde
2376,ruhestein-baiersbronn
2377,ruhrquelle
2378,rusel
2379,sachrang
2380,sackpfeife-biedenkopf
2381,saegenhof-urach
2382,salmendingen-burladingen
2383,salzburger-kopf-stein-neukirchrennerod
2384,sandberg-bopfingen
2385,sandern-ewattingen-wutach
2386,sankt-oswald-sankt-oswald-riedlhuette
2387,sauerberg-frammersbach
2388,sayda-mortelgrund
2389,schaeferkarren-moehringen-tuttlingen
2390,schamhaupten-altmannstein
2391,schanze-schmallenberg
2392,schauinsland-hofsgrund
2393,schebdach-jungingen
2394,scheuerfeld
2395,schierling
2396,schillingstadt
2397,schlechteberg-ebersbachsachsen
2398,schleissberg-gickelsberg-ohorn
2399,schlipruethen
2400,schloppach-bei-waldsassen
2401,schlossberg-haderlsdorf-beratzhausen
2402,schlossberg-kuestelberg-medebach
2403,schlossberg-oberkirnach-st-georgen
2404,schlossberg-osternohe
2405,schlossberg-tailfingen-albstadt
2406,schlossberglift-wurmannsquick
2407,schmallenberger-hoehe-schmallenberg
2408,schmalzlalm-rettenbach
2409,schmiedefeld-am-rennsteig
2410,schneckenstein-tannenbergsthal
2411,schneeberglifte-waldau-titisee-neustadt
2412,schneitweg
2413,schnorrenbach-loehrbach-birkenau
2414,schoenanger-rinchnach
2415,schoenberg-niederurmelsdorf-siegenburg
2416,schoene-aussicht-bad-steben
2417,schoenheide-stuetzengruen
2418,schorrberg-bad-marienberg
2419,schulenberg-skialpinum
2420,schwabenwiese-mindelheim
2421,schwaebeleholzlift-sonthofen
2422,schwaerzenbach-titisee-neustadt
2423,schwaerzenlifts-eschach
2424,schwalefeld
2425,schwarzenbachlift-altglashuetten
2426,schwarzenberg-elstra
2427,schwarzer-mann-pruem
2428,schwarzhorn-waldstetten
2429,schwedenwall-hohe-hoelle
2430,seeg
2431,seibelseckle-seebach
2432,seimberg-brotterode
2433,sellinghausen-schmallenberg
2434,sieben-linden-berg-arzberg
2435,silbersattel-steinach
2436,simmelsberg
2437,simmersfeld
2438,sinswang-oberstaufen
2439,sitzambuch-schnaittenbach
2440,ski-club-moerlenbach-mount-mackenheim
2441,ski-club-rhoen-fulda-schwedenschanze-simmelsberg
2442,ski-sport-alm-burladingen
2443,snow-city-riyadh
2444,snow-town-saigon
2445,snowtropolis-senftenberg
2446,solla-thurmansbang
2447,sonnenberg-st-andreasberg
2448,sonnenbichl-bad-wiessee
2449,sonnenhanglifte-unterjoch
2450,sonnenlift-aigis-missen-wilhams
2451,sonnenlifts-roefleuten-pfronten
2452,spiegelthalerstrasse-clausthal-zellerfeld
2453,spielberg-obernhausen
2454,spies-betzenstein
2455,spieserlifte-unterjoch
2456,spitzenbergkoepfle-innerlehen-bernau-im-schwarzwald
2457,springe
2458,stadtpark-thum
2459,staffelberg-bad-staffelstein
2460,steinberglift-langfurth-schoefweg
2461,steinbrunnenlift-hintersteinbach
2462,steinrueckenlift-ettenhausen-schleching
2463,sternberg-linderhofe-extertal
2464,sternrodt-bruchhausen
2465,stetten-am-kalten-markt
2466,stierhuette-falkau
2467,stixner-lift-missen-wilhams
2468,stocksberg-beilstein
2469,stoeckerkopf-baiersbronn
2470,stokinger-freudenstadt-lauterbad
2471,stollenbach-bei-oberried
2472,streckewalde-grossrueckerswalde
2473,sulzberg-oberthannen
2474,sulzberglift-hammer-siegsdorf
2475,taele-messstetten
2476,taennicht-sohland-an-der-spree
2477,talblick-mitteltal-baiersbronn
2478,tannenberglift-immenreuth
2479,tannerfeld-bayrischzell
2480,tegelberg-schwangau
2481,tennenbronn-schramberg
2482,tettau-wildberg
2483,thaemers-floss-neukirchen-knuell
2484,thalerhoehe-wiederhofen-missen-wilhams
2485,thoma-hinterzarten
2486,thurner
2487,torfhauslifte-altenau
2488,traifelberg-honau-lichtenstein
2489,tranzlberg-moosach-falkenberg
2490,treffelhausen-boehmenkirch
2491,treisberg-schmitten
2492,truchtelfingen-albstadt
2493,truebenreute-dewangen-aalen
2494,trusetal
2495,tuernental-fuernsal-dornhan
2496,uebersfeld-marxheim
2497,unter-tann-gosheim
2498,unterhuette-waldmuenchen
2499,unterstmatt
2500,unterweissenbach
2501,urspring-lonsee
2502,usseln
2503,valtenberg-valtenhaeuser-neukirchlausitz
2504,vilsingen
2505,vogelskopf-baiersbronn
2506,voithenberg-furth-im-wald
2507,voraufvogling-siegsdorf
2508,wagnershalde-messstetten
2509,waldhaeuser-neuschoenau
2510,waldskilift-schnittlingen-boehmenkirch
2511,waldsportpark-ebersberg
2512,wallberg-rottach-egern
2513,walpersdorf
2514,wartberg-laengenau-selb
2515,wartenberg
2516,wasentegernbach-loh-dorfen
2517,wasserkuppe
2518,wehingen
2519,wehrhalden
2520,wehrsdorf-sohland-an-der-spree
2521,weikersberg-koenigsbronn
2522,weissbach-an-der-alpenstrasse-schneizlreuth
2523,weisser-stein-hellenthal
2524,wendelstein-brannenburgosterhofen
2525,wengen-weitnau
2526,werda
2527,wermelskirchen-toeckelhausen
2528,westerburg
2529,westernberg-ruhpolding
2530,wildenthal
2531,wildewiese-sundern
2532,wildmooslift-oberau-berchtesgaden
2533,willmandingen-skilift-laengloch
2534,windheim-steinbach-am-wald
2535,winterberger-nordhang
2536,winterberglift-oberkirnach-st-georgen
2537,winterberglifte-schonach-im-schwarzwald
2538,winterhalde-degenfeld-schwaebisch-gmuend
2539,wirtsberg-bartholomaeheubach
2540,wittenburg-alpincenter-hamburg-wittenburg
2541,witthoh-emmingen-liptingen
2542,witzberg-pockau
2543,wolfsberglift-siegsdorf
2544,wolfsschlucht-pruem
2545,wurgwitz
2546,wurmsteinlift-flossenbuerg
2547,zeyers-wies-bolheim-herbrechtingen
2548,ziegelhaeuser-muensingen
2549,ziegenberg-zwoenitz
2550,zschorlau
2551,zuckerfeld
2552,zuflucht-baiersbronn
2553,zweibruecken
2554,zwoelfmorgental-wernigerode
2555,. Jahorina
2556,. Babin Do – Bjelašnica
2557,balkana
2558,blidinje-risovac
2559,brusnica-fojnica
2560,busovaca
2561,igrista-vlasenica
2562,kozara
2563,malo-polje-igman
2564,ostrelj-bosanski-petrovac
2565,pridolci
2566,radusa
2567,rogatica
2568,rostovo
2569,stozer-vrana-kupres
2570,vlasic
2571,. Špindlerův Mlýn
2572,. Keilberg (Klínovec)
2573,. Lipno
2574,kouty-nad-desnou
2575,horni-domky-lysa-hora
2576,cerna-hora-janske-lazne
2577,plesivec-abertamy
2578,. Jáchymov Střed
2579,. Novako – Boží Dar
2580,aldrov-vitkovice-witkowitz
2581,alpalouka
2582,alsovka-medenec
2583,annaberg-andelska-hora
2584,annaberg-sucha-rudna
2585,arrakis-zacler-prkenny-dul
2586,as
2587,avalanche-dolni-moravice
2588,bavorak-korenov
2589,bedrichov
2590,bedrichovka
2591,benecko
2592,bila
2593,bile-karpaty-mikulcin-vrch
2594,biocel-zlatnik
2595,bosino
2596,bournak
2597,bozi-dar-neklid
2598,brandov
2599,branna
2600,bret-prkenny-dul
2601,brnenka-vernirovice
2602,bublava-bleiberg
2603,bukova-hora-cenkovicecervena-voda
2604,burov
2605,cartak-solan-sedlo
2606,celnica-trestik
2607,cerinek
2608,cerna-ricka
2609,cerna-voda
2610,cerny-dul
2611,certak-vaclavov-u-bruntalu-ski-karlov
2612,certova-hora-harrachov
2613,cervena-liska-potucky
2614,cervenohorske-sedlo
2615,ceske-petrovice
2616,ceske-zleby
2617,cesky-jiretin
2618,chata-cihalka
2619,chata-juraska
2620,chata-na-losenici-popelna-nicov
2621,chata-pod-klinem-ramzova
2622,chotoun
2623,cihadlo
2624,dalecin
2625,davidovy-boudy
2626,destne
2627,disko-island-planned
2628,dlouhonovice
2629,dolni-dvur
2630,dolni-lomna-armada
2631,dolni-morava-kralicky-sneznik
2632,eduard-jachymov
2633,elza-ski-vejprty
2634,filipov
2635,filipovice-skipark
2636,frymburk-svata-marta
2637,gansberg
2638,grun-ski-park-stare-hamry
2639,grun-stare-hamry
2640,hamry-bystre
2641,hartman
2642,hartmanice
2643,harusak-nove-mesto-na-morave
2644,heipark-tosovice
2645,herlikovice-bubakov
2646,hlinsko
2647,hlubocky
2648,hluboka-u-liberce
2649,hluboka-u-trhove-kamenice
2650,hodkovice-nad-mohelkou
2651,hodonin
2652,homole-ponikla
2653,hora-svate-kateriny-st-katharinaberg
2654,horal
2655,horice-blansko
2656,horni-halze-medenec
2657,horni-marsov
2658,horni-podluzi
2659,horni-udoli
2660,horni-vltavice
2661,horsky-hotel-popelna-nicov
2662,hrabesice
2663,hrebinek
2664,jachymov-horske-stredisko-pam
2665,jadrna
2666,jalovec
2667,janova-hora
2668,jasenka
2669,javornik-jermanice
2670,javornik-zalesi
2671,javorovy-vrch-trinec
2672,jedlova
2673,jested-liberec
2674,jezerne-tabacka
2675,jimramov
2676,jizersky-kopec
2677,jonas-park-ostruzna
2678,kadlecak
2679,kamenec-jablonec-nad-jizerou
2680,kamenec-teplice-nad-metuji
2681,kares
2682,karlova-studanka
2683,karolinka
2684,kasperske-hory
2685,kaste-petrikov
2686,kempaland-bukovec
2687,kladky
2688,klema
2689,klepacov
2690,klinek-predklasteri
2691,klobouk-mala-moravka-ski-karlov
2692,kocian-loucna-nad-desnou
2693,kocourov
2694,kohutka
2695,komari-vizka-horni-krupka
2696,koprivna
2697,kovarna-horni-lipova
2698,kovarska
2699,kozakov
2700,kozi-plan
2701,kozinec-jilemnice
2702,krajka-kraslice
2703,kralicak-hyncice-pod-susinoustribrnice
2704,krizovy-vrch
2705,kubiska
2706,kubova-hut
2707,kuncice-pod-sneznikem
2708,kvasejovice
2709,kvilda
2710,lanov
2711,lazensky-vrch-lipova-lazne
2712,lazne-jesenik
2713,libin-libinske-sedlo
2714,lisak-stribrna
2715,lisny
2716,lucifer-josefuv-dul
2717,ludvikov
2718,luhy-trnava
2719,luisino-udoli
2720,luka-nad-jihlavou
2721,luz-horni-svetla
2722,luzna
2723,machuzky
2724,mala-upa
2725,malenovice
2726,marianky-marianske-lazne
2727,mcgregor-stare-mesto-pod-sneznikem
2728,mendl-ski-brestek
2729,merklin
2730,mezibori
2731,mezihori
2732,mezivodi
2733,miroslav-lipova-lazne
2734,mlade-buky
2735,mladkov-petrovicky
2736,modra-hvezda-bahynka
2737,moninec-sedlec-prcice
2738,moravka-svinorky
2739,mosty-u-jablunkova
2740,mysak
2741,mytiny
2742,na-smrtaku-jesenik
2743,nachod
2744,nad-nadrazimbelveder-zelezna-ruda
2745,nadrazi-pernink
2746,naprava-jachymov-nove-mesto
2747,navrsi-stribrnice
2748,nella-bartosovice
2749,nemcicky
2750,nezdice-na-sumave
2751,nova-lhota
2752,nove-hamry
2753,nove-hute
2754,novy-hradek
2755,oaza-loucna-nad-desnou
2756,olesnice-na-morave
2757,olesnice-v-orlickych-horach
2758,olsanka
2759,opalena
2760,ostra-malenovice
2761,ostruzna-retezarna
2762,osvetimany
2763,palkovice
2764,pancir
2765,paprsek-velke-vrbno
2766,parez
2767,pasak
2768,paseky-nad-jizerou
2769,pec-pod-snezkou
2770,pekarov
2771,peklak
2772,penkavci-vrch
2773,petrikovice
2774,plavy
2775,pod-solanem
2776,polevsko
2777,potstat
2778,pozdechov
2779,prachen
2780,praded-figura
2781,praded-mala-moravka-ski-karlov
2782,prelac-horni-lomna
2783,premyslov-jeleni
2784,pricna-zlate-hory
2785,primda
2786,privrat
2787,pustevny-trojanovice
2788,pysna
2789,radegast-sihly-na-krasne
2790,radvanice
2791,raliska
2792,ramzova-bonera-serak
2793,rasov-kliny
2794,razula
2795,rejdice
2796,reka
2797,relax-petrikov-ostruzna
2798,ricky-v-orlickych-horach
2799,rohanov
2800,rohy
2801,rumburk
2802,rusava
2803,sacberk
2804,sachrovka
2805,sachty-vysoke-nad-jizerou
2806,sadek-klenci-pod-cerchovem
2807,sagasserovy-boudy-velka-upa
2808,samoty
2809,sanov-cervena-voda
2810,saporo-kraslice
2811,sedlonov
2812,selenburk-krnov
2813,semily
2814,seninka
2815,severak
2816,severka-dolni-lomna
2817,sibenicni-vrch-mnichovice
2818,sindelna
2819,skalka-ostrava-poruba
2820,skipot-potucky
2821,solan-bzove
2822,solan-vrchol
2823,solisko-horni-becva
2824,spicak
2825,stara-ves-u-rymarova
2826,stedrakova-lhota
2827,strazne
2828,strazny
2829,strban
2830,studenov
2831,stupava
2832,svata-anna
2833,svinec
2834,svoboda-nad-upou
2835,svratka
2836,svycarska-bouda-abertamy
2837,synot-kycerka
2838,tanvaldsky-spicak
2839,telnice
2840,tesak
2841,trojak
2842,turek
2843,u-bambuchu
2844,u-capa-korenov-prichovice
2845,u-hrbitova-cerny-dul
2846,u-pekina-zlate-hory-dolni-udoli
2847,u-sachovy-studanky
2848,udatny
2849,vankuv-kopec
2850,velflink-pernink
2851,velka-upa
2852,vernirovice
2853,vetrny-vrch-dolni-morava
2854,visalaje
2855,vraclavek
2856,vranca
2857,vrbno-pod-pradedem
2858,vrchlabi-knezicky-vrch
2859,vurmovka
2860,xpark-frantiskov-jindrichov
2861,zadov-churanovu-horejsu
2862,zadov-kobyla
2863,zakouti-harrachov
2864,zaluzi
2865,zasada
2866,zborov
2867,zbraslav-u-brna
2868,zdobnice
2869,zlata-olesnice
2870,zlatnik-fela
2871,zvicina
2872,. Vogel – Bohinj
2873,. Krvavec
2874,mariborsko-pohorje-maribor
2875,kanin-sella-neveabovec
2876,cerkno
2877,stari-vrh
2878,kobla-bohinj
2879,kranjska-gora
2880,bela-komarna-vas
2881,bukovnik
2882,celjska-koca
2883,dole-pri-litiji
2884,encijan
2885,golte
2886,izver-sodrazica
2887,janina-rogaska-slatina
2888,javornik
2889,kandrse-vidrga
2890,kope
2891,krpin-begunje
2892,ledinica-ziri
2893,logarska-dolina
2894,luce
2895,macesnovc-ratece
2896,marela-kisovec-zagorje-ob-savi
2897,masun
2898,mrzla-dolina-horjul
2899,osovje
2900,park-kralja-matjaza-crna-na-koroskem
2901,pokljuka-goreljek
2902,poseka-ravne-na-koroskem
2903,pungrat-besnica
2904,ribnica-na-pohorju-ribnisko-pohorje
2905,ribniska-koca-ribnisko-pohorje
2906,rimski-vrelec
2907,rogla
2908,rudno-zelezniki
2909,senozeta
2910,sentjost-nad-horjulom
2911,ski-bor-crni-vrh
2912,soriska-planina
2913,spanov-vrh
2914,straza-bled
2915,sviscaki
2916,trije-kralji
2917,ulovka-jamnik
2918,velika-planina
2919,visevnik-na-pokljuki
2920,vojsko
2921, Kolašin 1450/Kolašin 1600
2922,durmitor
2923,lokve
2924,zabljak
2925,. Szczyrk Mountain Resort
2926,. Białka Tatrzańska – Kotelnica/Kaniówka/Bania
2927,. Szymoszkowa
2928, Kasprowy Wierch – Zakopane
2929,zieleniec
2930,szklarska-poreba-szrenica
2931,czarna-gora-sienna
2932,. Hawrań – Jurgów
2933,. Nosal – Bystre
2934,. Harenda
2935,. Witów
2936,. Bialy Potok
2937,amalka-suleczyno
2938,arlamow
2939,art-ski-bielice
2940,baba-jaga-bodzentyn
